event_id,shipment_id,event_type,location,event_time,duration_minutes
383,SHP0059,Checkpoint,Distribution Center,2026-08-02 07:37:00,0
384,SHP0059,Arrival,Hyderabad,2026-08-02 10:57:00,0
385,SHP0060,Departure,Salem,2026-08-01 07:28:00,0
386,SHP0060,Checkpoint,Distribution Center,2026-08-01 08:55:00,0
387,SHP0060,Checkpoint,Rest Area,2026-08-01 09:32:00,0
388,SHP0060,Cold Storage Stop,Cold Storage Facility,2026-08-01 07:52:00,16
389,SHP0060,Arrival,Madurai,2026-08-01 10:47:00,0
390,SHP0061,Departure,Hyderabad,2026-08-02 06:08:00,0
391,SHP0061,Checkpoint,Highway Checkpoint,2026-08-02 08:21:00,0
392,SHP0061,Checkpoint,Rest Area,2026-08-02 11:34:00,0
393,SHP0061,Checkpoint,Distribution Center,2026-08-02 10:31:00,0
394,SHP0061,Checkpoint,Rest Area,2026-08-02 08:47:00,0
395,SHP0061,Arrival,Bangalore,2026-08-02 12:07:00,0
396,SHP0062,Departure,Bangalore,2026-08-04 05:10:00,0
397,SHP0062,Checkpoint,Fuel Station,2026-08-04 07:45:00,0
398,SHP0062,Checkpoint,Highway Checkpoint,2026-08-04 07:18:00,0
399,SHP0062,Rest Stop,Fuel Station,2026-08-04 07:57:00,37
400,SHP0062,Checkpoint,City Entry,2026-08-04 08:15:00,0
401,SHP0062,Cold Storage Stop,City Entry,2026-08-04 07:06:00,11
402,SHP0062,Arrival,Coimbatore,2026-08-04 10:00:00,0
403,SHP0063,Departure,Pune,2026-08-02 08:07:00,0
404,SHP0063,Checkpoint,City Entry,2026-08-02 10:47:00,0
405,SHP0063,Checkpoint,City Entry,2026-08-02 09:17:00,0
406,SHP0063,Cold Storage Stop,Distribution Center,2026-08-02 11:44:00,13
407,SHP0063,Rest Stop,Highway Checkpoint,2026-08-02 10:31:00,11
408,SHP0063,Arrival,Madurai,2026-08-02 13:41:00,0
409,SHP0064,Departure,Madurai,2026-08-04 08:19:00,0
410,SHP0064,Rest Stop,City Entry,2026-08-04 10:33:00,19
411,SHP0064,Cold Storage Stop,Highway Checkpoint,2026-08-04 12:37:00,11
412,SHP0064,Cold Storage Stop,Distribution Center,2026-08-04 10:54:00,12
413,SHP0064,Traffic Delay,Fuel Station,2026-08-04 08:50:00,55
414,SHP0064,Checkpoint,Highway Checkpoint,2026-08-04 09:25:00,0
415,SHP0064,Arrival,Hyderabad,2026-08-04 13:16:00,0
416,SHP0065,Departure,Kochi,2026-08-01 05:10:00,0
417,SHP0065,Rest Stop,City Entry,2026-08-01 08:00:00,15
418,SHP0065,Cold Storage Stop,Distribution Center,2026-08-01 06:58:00,18
419,SHP0065,Checkpoint,Highway Checkpoint,2026-08-01 06:08:00,0
420,SHP0065,Arrival,Bangalore,2026-08-01 08:45:00,0
421,SHP0066,Departure,Bengaluru,2026-08-02 06:53:00,0
422,SHP0066,Traffic Delay,Distribution Center,2026-08-02 09:18:00,39
423,SHP0066,Checkpoint,Distribution Center,2026-08-02 09:53:00,0
424,SHP0066,Cold Storage Stop,Rest Area,2026-08-02 07:24:00,5
425,SHP0066,Arrival,Chennai,2026-08-02 10:40:00,0
426,SHP0067,Departure,Coimbatore,2026-08-01 10:15:00,0
427,SHP0067,Traffic Delay,Rest Area,2026-08-01 11:04:00,25
428,SHP0067,Checkpoint,Fuel Station,2026-08-01 12:47:00,0
429,SHP0067,Cold Storage Stop,Distribution Center,2026-08-01 12:52:00,5
430,SHP0067,Arrival,Bangalore,2026-08-01 14:17:00,0
431,SHP0068,Departure,Salem,2026-08-06 05:43:00,0
432,SHP0068,Rest Stop,Rest Area,2026-08-06 08:44:00,24
433,SHP0068,Checkpoint,Cold Storage Facility,2026-08-06 07:14:00,0
434,SHP0068,Checkpoint,Distribution Center,2026-08-06 07:41:00,0
435,SHP0068,Traffic Delay,Distribution Center,2026-08-06 06:09:00,48
436,SHP0068,Arrival,Mumbai,2026-08-06 09:16:00,0
437,SHP0069,Departure,Kochi,2026-08-01 05:25:00,0
438,SHP0069,Checkpoint,Fuel Station,2026-08-01 08:33:00,0
439,SHP0069,Checkpoint,Highway Checkpoint,2026-08-01 07:09:00,0
440,SHP0069,Checkpoint,City Entry,2026-08-01 08:55:00,0
441,SHP0069,Checkpoint,Distribution Center,2026-08-01 06:55:00,0
442,SHP0069,Arrival,Coimbatore,2026-08-01 10:16:00,0
443,SHP0070,Departure,Mumbai,2026-08-05 05:29:00,0
444,SHP0070,Checkpoint,Highway Checkpoint,2026-08-05 06:58:00,0
445,SHP0070,Checkpoint,Cold Storage Facility,2026-08-05 05:48:00,0
446,SHP0070,Checkpoint,Cold Storage Facility,2026-08-05 06:58:00,0
447,SHP0070,Cold Storage Stop,Distribution Center,2026-08-05 05:40:00,5
448,SHP0070,Cold Storage Stop,Fuel Station,2026-08-05 06:03:00,16
449,SHP0070,Arrival,Hyderabad,2026-08-05 07:21:00,0
450,SHP0071,Departure,Coimbatore,2026-08-06 05:03:00,0
451,SHP0071,Rest Stop,Highway Checkpoint,2026-08-06 07:26:00,29
452,SHP0071,Checkpoint,Distribution Center,2026-08-06 06:40:00,0
453,SHP0071,Checkpoint,Distribution Center,2026-08-06 05:35:00,0
454,SHP0071,Checkpoint,Highway Checkpoint,2026-08-06 07:16:00,0
455,SHP0071,Arrival,Bangalore,2026-08-06 07:56:00,0
456,SHP0072,Departure,Coimbatore,2026-08-03 08:23:00,0
457,SHP0072,Checkpoint,Cold Storage Facility,2026-08-03 09:29:00,0
458,SHP0072,Traffic Delay,Rest Area,2026-08-03 09:00:00,28
459,SHP0072,Rest Stop,Cold Storage Facility,2026-08-03 08:39:00,32
460,SHP0072,Checkpoint,Rest Area,2026-08-03 09:46:00,0
461,SHP0072,Arrival,Hyderabad,2026-08-03 10:06:00,0
462,SHP0073,Departure,Bengaluru,2026-08-01 05:01:00,0
463,SHP0073,Traffic Delay,Rest Area,2026-08-01 05:41:00,33
464,SHP0073,Cold Storage Stop,City Entry,2026-08-01 05:55:00,10
465,SHP0073,Checkpoint,City Entry,2026-08-01 05:20:00,0
466,SHP0073,Cold Storage Stop,Cold Storage Facility,2026-08-01 05:57:00,14
467,SHP0073,Arrival,Kochi,2026-08-01 06:34:00,0
468,SHP0074,Departure,Hyderabad,2026-08-05 06:05:00,0
469,SHP0074,Checkpoint,City Entry,2026-08-05 08:20:00,0
470,SHP0074,Checkpoint,Cold Storage Facility,2026-08-05 08:09:00,0
471,SHP0074,Rest Stop,Distribution Center,2026-08-05 06:41:00,36
472,SHP0074,Rest Stop,City Entry,2026-08-05 08:35:00,24
473,SHP0074,Cold Storage Stop,City Entry,2026-08-05 07:03:00,10
474,SHP0074,Arrival,Pune,2026-08-05 09:54:00,0
475,SHP0075,Departure,Bangalore,2026-08-06 08:03:00,0
476,SHP0075,Checkpoint,Rest Area,2026-08-06 09:11:00,0
477,SHP0075,Checkpoint,Cold Storage Facility,2026-08-06 08:19:00,0
478,SHP0075,Rest Stop,Rest Area,2026-08-06 09:48:00,29
479,SHP0075,Checkpoint,City Entry,2026-08-06 08:43:00,0
480,SHP0075,Route Deviation,City Entry,2026-08-06 10:16:00,37
481,SHP0075,Checkpoint,Distribution Center,2026-08-06 09:41:00,0
482,SHP0075,Arrival,Chennai,2026-08-06 10:29:00,0
483,SHP0076,Departure,Bengaluru,2026-08-02 10:25:00,0
484,SHP0076,Cold Storage Stop,Rest Area,2026-08-02 12:32:00,9
485,SHP0076,Checkpoint,Highway Checkpoint,2026-08-02 11:09:00,0
486,SHP0076,Checkpoint,Cold Storage Facility,2026-08-02 14:27:00,0
487,SHP0076,Arrival,Salem,2026-08-02 15:39:00,0
488,SHP0077,Departure,Chennai,2026-08-07 10:27:00,0
489,SHP0077,Route Deviation,Highway Checkpoint,2026-08-07 12:00:00,29
490,SHP0077,Checkpoint,City Entry,2026-08-07 12:27:00,0
491,SHP0077,Checkpoint,Rest Area,2026-08-07 10:51:00,0
492,SHP0077,Rest Stop,Distribution Center,2026-08-07 12:26:00,39
493,SHP0077,Checkpoint,City Entry,2026-08-07 11:31:00,0
494,SHP0077,Checkpoint,City Entry,2026-08-07 11:23:00,0
495,SHP0077,Arrival,Salem,2026-08-07 12:55:00,0
496,SHP0078,Departure,Madurai,2026-08-01 06:17:00,0
497,SHP0078,Checkpoint,Rest Area,2026-08-01 08:06:00,0
498,SHP0078,Cold Storage Stop,Highway Checkpoint,2026-08-01 09:06:00,8
499,SHP0078,Checkpoint,Highway Checkpoint,2026-08-01 08:32:00,0
500,SHP0078,Rest Stop,Cold Storage Facility,2026-08-01 06:52:00,16
501,SHP0078,Checkpoint,Distribution Center,2026-08-01 08:00:00,0
502,SHP0078,Checkpoint,Distribution Center,2026-08-01 07:55:00,0
503,SHP0078,Arrival,Hyderabad,2026-08-01 09:40:00,0
504,SHP0079,Departure,Pune,2026-08-02 05:39:00,0
505,SHP0079,Traffic Delay,Highway Checkpoint,2026-08-02 07:30:00,35
506,SHP0079,Checkpoint,Highway Checkpoint,2026-08-02 06:05:00,0
507,SHP0079,Traffic Delay,Rest Area,2026-08-02 08:22:00,30
508,SHP0079,Checkpoint,Distribution Center,2026-08-02 05:57:00,0
509,SHP0079,Checkpoint,Cold Storage Facility,2026-08-02 08:14:00,0
510,SHP0079,Arrival,Coimbatore,2026-08-02 08:44:00,0
511,SHP0080,Departure,Kochi,2026-08-04 08:56:00,0
512,SHP0080,Checkpoint,Highway Checkpoint,2026-08-04 11:38:00,0
513,SHP0080,Checkpoint,Highway Checkpoint,2026-08-04 12:50:00,0
514,SHP0080,Rest Stop,Distribution Center,2026-08-04 12:57:00,39
515,SHP0080,Arrival,Pune,2026-08-04 14:37:00,0
516,SHP0081,Departure,Pune,2026-08-02 05:17:00,0
517,SHP0081,Traffic Delay,Rest Area,2026-08-02 06:56:00,28
518,SHP0081,Checkpoint,Cold Storage Facility,2026-08-02 06:57:00,0
519,SHP0081,Checkpoint,Rest Area,2026-08-02 07:34:00,0
520,SHP0081,Rest Stop,Distribution Center,2026-08-02 06:58:00,20
521,SHP0081,Arrival,Chennai,2026-08-02 09:33:00,0
522,SHP0082,Departure,Coimbatore,2026-08-06 06:41:00,0
523,SHP0082,Cold Storage Stop,City Entry,2026-08-06 10:59:00,15
524,SHP0082,Checkpoint,Cold Storage Facility,2026-08-06 11:38:00,0
525,SHP0082,Checkpoint,Rest Area,2026-08-06 07:17:00,0
526,SHP0082,Checkpoint,Cold Storage Facility,2026-08-06 11:48:00,0
527,SHP0082,Checkpoint,Cold Storage Facility,2026-08-06 09:43:00,0
528,SHP0082,Cold Storage Stop,Rest Area,2026-08-06 11:50:00,15
529,SHP0082,Arrival,Salem,2026-08-06 12:10:00,0
530,SHP0083,Departure,Hyderabad,2026-08-04 05:24:00,0
531,SHP0083,Route Deviation,Fuel Station,2026-08-04 09:17:00,57
532,SHP0083,Checkpoint,Cold Storage Facility,2026-08-04 07:42:00,0
533,SHP0083,Checkpoint,Cold Storage Facility,2026-08-04 09:17:00,0
534,SHP0083,Traffic Delay,Rest Area,2026-08-04 07:10:00,41
535,SHP0083,Arrival,Mumbai,2026-08-04 09:27:00,0
536,SHP0084,Departure,Pune,2026-08-05 08:22:00,0
537,SHP0084,Rest Stop,City Entry,2026-08-05 08:55:00,27
538,SHP0084,Cold Storage Stop,City Entry,2026-08-05 11:05:00,18
539,SHP0084,Checkpoint,Rest Area,2026-08-05 13:53:00,0
540,SHP0084,Checkpoint,City Entry,2026-08-05 10:05:00,0
541,SHP0084,Checkpoint,Highway Checkpoint,2026-08-05 11:03:00,0
542,SHP0084,Arrival,Mumbai,2026-08-05 14:11:00,0
543,SHP0085,Departure,Mumbai,2026-08-07 08:17:00,0
544,SHP0085,Checkpoint,Distribution Center,2026-08-07 09:51:00,0
545,SHP0085,Checkpoint,Rest Area,2026-08-07 09:08:00,0
546,SHP0085,Checkpoint,Highway Checkpoint,2026-08-07 09:07:00,0
547,SHP0085,Checkpoint,Highway Checkpoint,2026-08-07 08:55:00,0
548,SHP0085,Checkpoint,Distribution Center,2026-08-07 08:30:00,0
549,SHP0085,Checkpoint,Fuel Station,2026-08-07 09:39:00,0
550,SHP0085,Arrival,Madurai,2026-08-07 10:49:00,0
551,SHP0086,Departure,Chennai,2026-08-01 09:14:00,0
552,SHP0086,Checkpoint,Cold Storage Facility,2026-08-01 09:55:00,0
553,SHP0086,Checkpoint,Cold Storage Facility,2026-08-01 10:10:00,0
554,SHP0086,Checkpoint,Rest Area,2026-08-01 09:56:00,0
555,SHP0086,Checkpoint,City Entry,2026-08-01 10:18:00,0
556,SHP0086,Arrival,Madurai,2026-08-01 10:29:00,0
557,SHP0087,Departure,Kochi,2026-08-03 08:33:00,0
558,SHP0087,Checkpoint,Distribution Center,2026-08-03 11:34:00,0
559,SHP0087,Traffic Delay,Cold Storage Facility,2026-08-03 11:15:00,27
560,SHP0087,Rest Stop,Highway Checkpoint,2026-08-03 11:55:00,29
561,SHP0087,Route Deviation,Highway Checkpoint,2026-08-03 11:49:00,55
562,SHP0087,Route Deviation,Cold Storage Facility,2026-08-03 11:24:00,44
563,SHP0087,Arrival,Chennai,2026-08-03 12:36:00,0
564,SHP0088,Departure,Bengaluru,2026-08-03 06:06:00,0
565,SHP0088,Cold Storage Stop,Fuel Station,2026-08-03 08:42:00,7
566,SHP0088,Checkpoint,Cold Storage Facility,2026-08-03 08:47:00,0
567,SHP0088,Cold Storage Stop,Highway Checkpoint,2026-08-03 09:01:00,15
568,SHP0088,Checkpoint,Fuel Station,2026-08-03 06:50:00,0
569,SHP0088,Cold Storage Stop,Highway Checkpoint,2026-08-03 09:02:00,7
570,SHP0088,Arrival,Hyderabad,2026-08-03 09:12:00,0
571,SHP0089,Departure,Hyderabad,2026-08-03 09:52:00,0
572,SHP0089,Checkpoint,City Entry,2026-08-03 10:07:00,0
573,SHP0089,Cold Storage Stop,Highway Checkpoint,2026-08-03 11:05:00,19
574,SHP0089,Checkpoint,Cold Storage Facility,2026-08-03 10:10:00,0
575,SHP0089,Arrival,Kochi,2026-08-03 11:20:00,0
576,SHP0090,Departure,Hyderabad,2026-08-06 08:22:00,0
577,SHP0090,Checkpoint,City Entry,2026-08-06 09:33:00,0
578,SHP0090,Traffic Delay,Cold Storage Facility,2026-08-06 08:56:00,13
579,SHP0090,Checkpoint,Cold Storage Facility,2026-08-06 08:32:00,0
580,SHP0090,Cold Storage Stop,Rest Area,2026-08-06 10:11:00,8
581,SHP0090,Rest Stop,Cold Storage Facility,2026-08-06 10:27:00,40
582,SHP0090,Checkpoint,Distribution Center,2026-08-06 08:47:00,0
583,SHP0090,Arrival,Bengaluru,2026-08-06 10:50:00,0
584,SHP0091,Departure,Coimbatore,2026-08-01 09:20:00,0
585,SHP0091,Checkpoint,Rest Area,2026-08-01 12:07:00,0
586,SHP0091,Checkpoint,Distribution Center,2026-08-01 10:23:00,0
587,SHP0091,Checkpoint,Distribution Center,2026-08-01 10:44:00,0
588,SHP0091,Checkpoint,City Entry,2026-08-01 10:39:00,0
589,SHP0091,Checkpoint,City Entry,2026-08-01 12:33:00,0
590,SHP0091,Arrival,Hyderabad,2026-08-01 13:23:00,0
591,SHP0092,Departure,Bengaluru,2026-08-02 10:44:00,0
592,SHP0092,Checkpoint,Rest Area,2026-08-02 14:22:00,0
593,SHP0092,Checkpoint,Fuel Station,2026-08-02 11:41:00,0
594,SHP0092,Checkpoint,City Entry,2026-08-02 12:16:00,0
595,SHP0092,Checkpoint,Fuel Station,2026-08-02 14:27:00,0
596,SHP0092,Checkpoint,City Entry,2026-08-02 11:38:00,0
597,SHP0092,Arrival,Chennai,2026-08-02 14:44:00,0
598,SHP0093,Departure,Bengaluru,2026-08-03 09:12:00,0
599,SHP0093,Checkpoint,City Entry,2026-08-03 12:01:00,0
600,SHP0093,Checkpoint,Fuel Station,2026-08-03 09:46:00,0
601,SHP0093,Rest Stop,Fuel Station,2026-08-03 12:31:00,34
602,SHP0093,Route Deviation,Rest Area,2026-08-03 09:23:00,71
603,SHP0093,Cold Storage Stop,Distribution Center,2026-08-03 12:36:00,5
604,SHP0093,Arrival,Coimbatore,2026-08-03 14:24:00,0
605,SHP0094,Departure,Mumbai,2026-08-06 06:31:00,0
606,SHP0094,Traffic Delay,Rest Area,2026-08-06 06:46:00,37
607,SHP0094,Checkpoint,Cold Storage Facility,2026-08-06 06:58:00,0
608,SHP0094,Checkpoint,Rest Area,2026-08-06 07:33:00,0
609,SHP0094,Rest Stop,Highway Checkpoint,2026-08-06 06:57:00,27
610,SHP0094,Rest Stop,Cold Storage Facility,2026-08-06 07:05:00,20
611,SHP0094,Rest Stop,Highway Checkpoint,2026-08-06 07:18:00,27
612,SHP0094,Arrival,Kochi,2026-08-06 07:50:00,0
613,SHP0095,Departure,Bangalore,2026-08-03 06:38:00,0
614,SHP0095,Cold Storage Stop,Rest Area,2026-08-03 08:46:00,18
615,SHP0095,Rest Stop,Rest Area,2026-08-03 07:21:00,23
616,SHP0095,Rest Stop,Rest Area,2026-08-03 07:16:00,22
617,SHP0095,Checkpoint,Fuel Station,2026-08-03 07:52:00,0
618,SHP0095,Rest Stop,Highway Checkpoint,2026-08-03 06:53:00,30
619,SHP0095,Checkpoint,City Entry,2026-08-03 08:55:00,0
620,SHP0095,Arrival,Chennai,2026-08-03 09:30:00,0
621,SHP0096,Departure,Chennai,2026-08-02 08:00:00,0
622,SHP0096,Cold Storage Stop,City Entry,2026-08-02 08:53:00,16
623,SHP0096,Checkpoint,Rest Area,2026-08-02 10:58:00,0
624,SHP0096,Rest Stop,Rest Area,2026-08-02 11:25:00,21
625,SHP0096,Arrival,Mumbai,2026-08-02 11:49:00,0
626,SHP0097,Departure,Bengaluru,2026-08-06 06:21:00,0
627,SHP0097,Checkpoint,Fuel Station,2026-08-06 06:59:00,0
628,SHP0097,Cold Storage Stop,Highway Checkpoint,2026-08-06 07:23:00,13
629,SHP0097,Traffic Delay,Fuel Station,2026-08-06 07:59:00,52
630,SHP0097,Checkpoint,Cold Storage Facility,2026-08-06 07:22:00,0
631,SHP0097,Checkpoint,City Entry,2026-08-06 07:39:00,0
632,SHP0097,Cold Storage Stop,Distribution Center,2026-08-06 07:33:00,20
633,SHP0097,Arrival,Hyderabad,2026-08-06 08:51:00,0
634,SHP0098,Departure,Madurai,2026-08-06 05:09:00,0
635,SHP0098,Checkpoint,Rest Area,2026-08-06 05:20:00,0
636,SHP0098,Cold Storage Stop,City Entry,2026-08-06 06:04:00,7
637,SHP0098,Checkpoint,Fuel Station,2026-08-06 07:17:00,0
638,SHP0098,Checkpoint,Distribution Center,2026-08-06 10:31:00,0
639,SHP0098,Checkpoint,City Entry,2026-08-06 06:40:00,0
640,SHP0098,Checkpoint,Cold Storage Facility,2026-08-06 07:35:00,0
641,SHP0098,Arrival,Chennai,2026-08-06 11:09:00,0
642,SHP0099,Departure,Coimbatore,2026-08-03 09:55:00,0
643,SHP0099,Traffic Delay,Distribution Center,2026-08-03 12:46:00,10
644,SHP0099,Rest Stop,City Entry,2026-08-03 12:04:00,34
645,SHP0099,Checkpoint,Fuel Station,2026-08-03 10:42:00,0
646,SHP0099,Arrival,Bangalore,2026-08-03 14:01:00,0
647,SHP0100,Departure,Bangalore,2026-08-04 10:42:00,0
648,SHP0100,Checkpoint,Rest Area,2026-08-04 11:53:00,0
649,SHP0100,Rest Stop,Distribution Center,2026-08-04 12:56:00,29
650,SHP0100,Rest Stop,City Entry,2026-08-04 11:02:00,33
651,SHP0100,Cold Storage Stop,Highway Checkpoint,2026-08-04 11:41:00,10
652,SHP0100,Checkpoint,Rest Area,2026-08-04 14:00:00,0
653,SHP0100,Checkpoint,City Entry,2026-08-04 14:52:00,0
654,SHP0100,Arrival,Madurai,2026-08-04 15:04:00,0
655,SHP0101,Departure,Bengaluru,2026-08-02 07:19:00,0
656,SHP0101,Checkpoint,Distribution Center,2026-08-02 08:41:00,0
657,SHP0101,Checkpoint,Cold Storage Facility,2026-08-02 10:32:00,0
658,SHP0101,Cold Storage Stop,Fuel Station,2026-08-02 07:57:00,8
659,SHP0101,Checkpoint,Fuel Station,2026-08-02 08:34:00,0
660,SHP0101,Rest Stop,Cold Storage Facility,2026-08-02 07:57:00,11
661,SHP0101,Arrival,Bangalore,2026-08-02 11:04:00,0
662,SHP0102,Departure,Coimbatore,2026-08-05 10:31:00,0
663,SHP0102,Rest Stop,Rest Area,2026-08-05 13:32:00,29
664,SHP0102,Checkpoint,Distribution Center,2026-08-05 10:45:00,0
665,SHP0102,Checkpoint,Highway Checkpoint,2026-08-05 11:28:00,0
666,SHP0102,Checkpoint,City Entry,2026-08-05 11:15:00,0
667,SHP0102,Arrival,Salem,2026-08-05 14:13:00,0
668,SHP0103,Departure,Coimbatore,2026-08-01 10:56:00,0
669,SHP0103,Cold Storage Stop,Distribution Center,2026-08-01 11:17:00,12
670,SHP0103,Checkpoint,Fuel Station,2026-08-01 14:27:00,0
671,SHP0103,Cold Storage Stop,Cold Storage Facility,2026-08-01 13:12:00,11
672,SHP0103,Checkpoint,City Entry,2026-08-01 11:14:00,0
673,SHP0103,Checkpoint,Distribution Center,2026-08-01 14:40:00,0
674,SHP0103,Checkpoint,Cold Storage Facility,2026-08-01 13:07:00,0
675,SHP0103,Arrival,Mumbai,2026-08-01 14:58:00,0
676,SHP0104,Departure,Hyderabad,2026-08-05 06:24:00,0
677,SHP0104,Checkpoint,Highway Checkpoint,2026-08-05 08:41:00,0
678,SHP0104,Checkpoint,Highway Checkpoint,2026-08-05 08:02:00,0
679,SHP0104,Checkpoint,Highway Checkpoint,2026-08-05 08:18:00,0
680,SHP0104,Arrival,Bengaluru,2026-08-05 10:01:00,0
681,SHP0105,Departure,Kochi,2026-08-04 06:46:00,0
682,SHP0105,Cold Storage Stop,Highway Checkpoint,2026-08-04 07:01:00,15
683,SHP0105,Traffic Delay,Fuel Station,2026-08-04 07:35:00,54
684,SHP0105,Checkpoint,Cold Storage Facility,2026-08-04 07:35:00,0
685,SHP0105,Arrival,Coimbatore,2026-08-04 07:46:00,0
686,SHP0106,Departure,Bengaluru,2026-08-04 09:02:00,0
687,SHP0106,Checkpoint,City Entry,2026-08-04 10:55:00,0
688,SHP0106,Traffic Delay,Distribution Center,2026-08-04 10:50:00,10
689,SHP0106,Checkpoint,City Entry,2026-08-04 09:25:00,0
690,SHP0106,Checkpoint,City Entry,2026-08-04 11:23:00,0
691,SHP0106,Checkpoint,Fuel Station,2026-08-04 09:45:00,0
692,SHP0106,Arrival,Salem,2026-08-04 11:35:00,0
693,SHP0107,Departure,Bengaluru,2026-08-05 09:14:00,0
694,SHP0107,Checkpoint,Distribution Center,2026-08-05 13:05:00,0
695,SHP0107,Checkpoint,Highway Checkpoint,2026-08-05 14:49:00,0
696,SHP0107,Checkpoint,Rest Area,2026-08-05 12:43:00,0
697,SHP0107,Checkpoint,Distribution Center,2026-08-05 10:29:00,0
698,SHP0107,Rest Stop,City Entry,2026-08-05 11:29:00,20
699,SHP0107,Rest Stop,Highway Checkpoint,2026-08-05 14:48:00,13
700,SHP0107,Arrival,Madurai,2026-08-05 15:03:00,0
701,SHP0108,Departure,Bangalore,2026-08-07 06:21:00,0
702,SHP0108,Traffic Delay,Rest Area,2026-08-07 07:03:00,34
703,SHP0108,Checkpoint,Rest Area,2026-08-07 07:45:00,0
704,SHP0108,Rest Stop,Rest Area,2026-08-07 06:47:00,12
705,SHP0108,Checkpoint,Rest Area,2026-08-07 07:07:00,0
706,SHP0108,Checkpoint,Cold Storage Facility,2026-08-07 07:46:00,0
707,SHP0108,Arrival,Pune,2026-08-07 08:00:00,0
708,SHP0109,Departure,Hyderabad,2026-08-05 07:10:00,0
709,SHP0109,Checkpoint,Cold Storage Facility,2026-08-05 08:36:00,0
710,SHP0109,Checkpoint,Highway Checkpoint,2026-08-05 07:57:00,0
711,SHP0109,Rest Stop,Cold Storage Facility,2026-08-05 08:44:00,11
712,SHP0109,Checkpoint,Cold Storage Facility,2026-08-05 08:22:00,0
713,SHP0109,Cold Storage Stop,Cold Storage Facility,2026-08-05 07:36:00,19
714,SHP0109,Arrival,Madurai,2026-08-05 08:55:00,0
715,SHP0110,Departure,Madurai,2026-08-05 05:16:00,0
716,SHP0110,Checkpoint,Rest Area,2026-08-05 06:25:00,0
717,SHP0110,Traffic Delay,Cold Storage Facility,2026-08-05 05:26:00,34
718,SHP0110,Rest Stop,Cold Storage Facility,2026-08-05 05:51:00,19
719,SHP0110,Checkpoint,Cold Storage Facility,2026-08-05 06:44:00,0
720,SHP0110,Checkpoint,City Entry,2026-08-05 07:30:00,0
721,SHP0110,Cold Storage Stop,Cold Storage Facility,2026-08-05 06:40:00,10
722,SHP0110,Arrival,Pune,2026-08-05 08:03:00,0
723,SHP0111,Departure,Hyderabad,2026-08-02 07:16:00,0
724,SHP0111,Rest Stop,Rest Area,2026-08-02 08:56:00,34
725,SHP0111,Cold Storage Stop,Cold Storage Facility,2026-08-02 08:34:00,17
726,SHP0111,Checkpoint,City Entry,2026-08-02 08:14:00,0
727,SHP0111,Cold Storage Stop,Cold Storage Facility,2026-08-02 08:37:00,5
728,SHP0111,Arrival,Bangalore,2026-08-02 09:11:00,0
729,SHP0112,Departure,Chennai,2026-08-01 08:46:00,0
730,SHP0112,Checkpoint,Rest Area,2026-08-01 13:07:00,0
731,SHP0112,Checkpoint,Highway Checkpoint,2026-08-01 10:11:00,0
732,SHP0112,Checkpoint,Highway Checkpoint,2026-08-01 12:56:00,0
733,SHP0112,Checkpoint,Rest Area,2026-08-01 12:14:00,0
734,SHP0112,Arrival,Salem,2026-08-01 13:20:00,0
735,SHP0113,Departure,Coimbatore,2026-08-05 08:56:00,0
736,SHP0113,Checkpoint,Highway Checkpoint,2026-08-05 10:33:00,0
737,SHP0113,Checkpoint,Fuel Station,2026-08-05 11:43:00,0
738,SHP0113,Rest Stop,Distribution Center,2026-08-05 11:09:00,14
739,SHP0113,Route Deviation,Cold Storage Facility,2026-08-05 12:24:00,30
740,SHP0113,Rest Stop,Cold Storage Facility,2026-08-05 10:10:00,15
741,SHP0113,Checkpoint,Cold Storage Facility,2026-08-05 09:35:00,0
742,SHP0113,Arrival,Salem,2026-08-05 13:09:00,0
743,SHP0114,Departure,Madurai,2026-08-07 08:06:00,0
744,SHP0114,Rest Stop,Highway Checkpoint,2026-08-07 10:00:00,31
745,SHP0114,Rest Stop,Cold Storage Facility,2026-08-07 10:36:00,15
746,SHP0114,Checkpoint,Highway Checkpoint,2026-08-07 12:19:00,0
747,SHP0114,Arrival,Mumbai,2026-08-07 13:11:00,0
748,SHP0115,Departure,Bengaluru,2026-08-02 06:28:00,0
749,SHP0115,Checkpoint,Cold Storage Facility,2026-08-02 06:56:00,0
750,SHP0115,Checkpoint,Cold Storage Facility,2026-08-02 06:46:00,0
