log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,transmission_status,buffer_status,retry_count,recovery_status
226,S043,SHP0006,2026-08-06 09:21:00,-20.564419761213053,84.3,94,Online,Uploaded,Not Buffered,0,Not Required
227,S043,SHP0006,2026-08-06 09:26:00,-20.974287992361816,95.38,86,Online,Uploaded,Not Buffered,0,Not Required
228,S043,SHP0006,2026-08-06 09:31:00,-21.43109791117172,91.36,85,Online,Uploaded,Not Buffered,0,Not Required
229,S043,SHP0006,2026-08-06 09:36:00,-21.286121483703987,75.52,81,Online,Uploaded,Not Buffered,0,Not Required
230,S043,SHP0006,2026-08-06 09:41:00,-20.72816090042613,84.74,82,Online,Uploaded,Not Buffered,0,Not Required
231,S043,SHP0006,2026-08-06 09:46:00,-17.156218194145964,76.79,76,Online,Uploaded,Not Buffered,0,Not Required
232,S043,SHP0006,2026-08-06 09:51:00,-16.478527099554636,97.76,70,Online,Uploaded,Not Buffered,0,Not Required
233,S043,SHP0006,2026-08-06 09:56:00,-15.12450489377521,92.27,77,Online,Uploaded,Not Buffered,0,Not Required
234,S043,SHP0006,2026-08-06 10:01:00,-15.029391456342609,76.14,94,Online,Uploaded,Not Buffered,0,Not Required
235,S043,SHP0006,2026-08-06 10:06:00,-20.14242236426987,97.81,75,Online,Uploaded,Not Buffered,0,Not Required
236,S043,SHP0006,2026-08-06 10:11:00,-20.746432391072798,96.01,84,Online,Uploaded,Not Buffered,0,Not Required
237,S043,SHP0006,2026-08-06 10:16:00,-21.810057034663043,90.64,85,Online,Uploaded,Not Buffered,0,Not Required
238,S043,SHP0006,2026-08-06 10:21:00,-20.92541827409223,83.73,97,Online,Uploaded,Not Buffered,0,Not Required
239,S043,SHP0006,2026-08-06 10:26:00,-21.26471458590736,82.83,77,Online,Uploaded,Not Buffered,0,Not Required
240,S043,SHP0006,2026-08-06 10:31:00,-20.65902666608151,71.25,94,Online,Uploaded,Not Buffered,0,Not Required
241,S043,SHP0006,2026-08-06 10:36:00,-21.31700829537308,94.73,93,Online,Uploaded,Not Buffered,0,Not Required
242,S043,SHP0006,2026-08-06 10:41:00,-21.04589457658676,79.39,93,Online,Uploaded,Not Buffered,0,Not Required
243,S043,SHP0006,2026-08-06 10:46:00,-20.798005088407816,98.17,89,Online,Uploaded,Not Buffered,0,Not Required
244,S043,SHP0006,2026-08-06 10:51:00,-20.65369792233195,87.81,88,Online,Uploaded,Not Buffered,0,Not Required
245,S043,SHP0006,2026-08-06 10:56:00,-21.48011856282231,89.24,86,Online,Uploaded,Not Buffered,0,Not Required
246,S043,SHP0006,2026-08-06 11:01:00,-21.13380049433638,93.61,92,Online,Uploaded,Not Buffered,0,Not Required
247,S043,SHP0006,2026-08-06 11:06:00,-21.189978124464385,73.28,86,Online,Uploaded,Not Buffered,0,Not Required
248,S043,SHP0006,2026-08-06 11:11:00,-21.261331693029486,94.81,84,Online,Uploaded,Not Buffered,0,Not Required
249,S043,SHP0006,2026-08-06 11:16:00,-20.29381830388756,96.33,71,Online,Uploaded,Not Buffered,0,Not Required
250,S043,SHP0006,2026-08-06 11:21:00,-20.838007315615616,85.56,77,Online,Uploaded,Not Buffered,0,Not Required
251,S043,SHP0006,2026-08-06 11:26:00,-21.50435358173402,99.51,82,Online,Uploaded,Not Buffered,0,Not Required
252,S059,SHP0007,2026-08-04 06:41:00,5.367144778821911,81.94,84,Online,Uploaded,Not Buffered,0,Not Required
253,S059,SHP0007,2026-08-04 06:46:00,5.848862478805053,93.21,79,Online,Uploaded,Not Buffered,0,Not Required
254,S059,SHP0007,2026-08-04 06:51:00,5.412986104220459,83.84,79,Online,Uploaded,Not Buffered,0,Not Required
255,S059,SHP0007,2026-08-04 06:56:00,4.3922520136183945,78.83,83,Online,Uploaded,Not Buffered,0,Not Required
256,S059,SHP0007,2026-08-04 07:01:00,4.806306370853499,71.64,99,Online,Uploaded,Not Buffered,0,Not Required
257,S059,SHP0007,2026-08-04 07:06:00,5.506764459674649,97.11,86,Online,Uploaded,Not Buffered,0,Not Required
258,S059,SHP0007,2026-08-04 07:11:00,4.716932213752488,94.9,84,Online,Uploaded,Not Buffered,0,Not Required
259,S059,SHP0007,2026-08-04 07:16:00,5.177527771258491,72.71,84,Online,Uploaded,Not Buffered,0,Not Required
260,S059,SHP0007,2026-08-04 07:21:00,5.309853621371735,73.4,86,Online,Uploaded,Not Buffered,0,Not Required
261,S059,SHP0007,2026-08-04 07:26:00,11.33619342562812,96.83,100,Online,Uploaded,Not Buffered,0,Not Required
262,S059,SHP0007,2026-08-04 07:31:00,10.63922131363988,82.41,82,Online,Uploaded,Not Buffered,0,Not Required
263,S059,SHP0007,2026-08-04 07:36:00,10.352657564541223,83.61,75,Online,Uploaded,Not Buffered,0,Not Required
264,S059,SHP0007,2026-08-04 07:41:00,11.689852521850938,76.06,98,Online,Uploaded,Not Buffered,0,Not Required
265,S059,SHP0007,2026-08-04 07:46:00,4.898972739442736,72.71,84,Online,Uploaded,Not Buffered,0,Not Required
266,S059,SHP0007,2026-08-04 07:51:00,4.50088672721406,90.75,80,Online,Uploaded,Not Buffered,0,Not Required
267,S059,SHP0007,2026-08-04 07:56:00,5.652964521572654,91.34,99,Online,Uploaded,Not Buffered,0,Not Required
268,S059,SHP0007,2026-08-04 08:01:00,4.427943448815747,91.55,75,Online,Uploaded,Not Buffered,0,Not Required
269,S059,SHP0007,2026-08-04 08:06:00,4.823982205321206,72.74,73,Online,Uploaded,Not Buffered,0,Not Required
270,S059,SHP0007,2026-08-04 08:11:00,5.052296230914436,83.48,92,Online,Uploaded,Not Buffered,0,Not Required
271,S059,SHP0007,2026-08-04 08:16:00,5.576509315626447,72.56,81,Online,Uploaded,Not Buffered,0,Not Required
272,S059,SHP0007,2026-08-04 08:21:00,4.425655139528224,81.52,92,Online,Uploaded,Not Buffered,0,Not Required
273,S059,SHP0007,2026-08-04 08:26:00,5.465265500861984,99.26,95,Online,Uploaded,Not Buffered,0,Not Required
274,S059,SHP0007,2026-08-04 08:31:00,5.004093224407835,98.49,89,Online,Uploaded,Not Buffered,0,Not Required
275,S059,SHP0007,2026-08-04 08:36:00,4.60739653958082,86.51,82,Online,Uploaded,Not Buffered,0,Not Required
276,S059,SHP0007,2026-08-04 08:41:00,5.1848413897053085,93.05,71,Online,Uploaded,Not Buffered,0,Not Required
277,S059,SHP0007,2026-08-04 08:46:00,5.079623878229388,80.06,99,Online,Uploaded,Not Buffered,0,Not Required
278,S059,SHP0007,2026-08-04 08:51:00,4.759913249136482,89.79,97,Online,Uploaded,Not Buffered,0,Not Required
279,S052,SHP0008,2026-08-05 09:00:00,-20.972079166003997,91.9,79,Online,Uploaded,Not Buffered,0,Not Required
280,S052,SHP0008,2026-08-05 09:05:00,-21.154125438744703,83.39,100,Online,Uploaded,Not Buffered,0,Not Required
281,S052,SHP0008,2026-08-05 09:10:00,-20.9545930618995,75.42,90,Online,Uploaded,Not Buffered,0,Not Required
282,S052,SHP0008,2026-08-05 09:15:00,-20.73514773019158,73.95,98,Online,Uploaded,Not Buffered,0,Not Required
283,S052,SHP0008,2026-08-05 09:20:00,-20.365593273541855,70.11,76,Online,Uploaded,Not Buffered,0,Not Required
284,S052,SHP0008,2026-08-05 09:25:00,-21.49512619953074,77.59,94,Online,Uploaded,Not Buffered,0,Not Required
285,S052,SHP0008,2026-08-05 09:30:00,-20.146786650137493,84.93,84,Online,Uploaded,Not Buffered,0,Not Required
286,S052,SHP0008,2026-08-05 09:35:00,-21.780835119809,86.31,85,Online,Uploaded,Not Buffered,0,Not Required
287,S052,SHP0008,2026-08-05 09:40:00,-21.060714038014236,88.24,70,Online,Uploaded,Not Buffered,0,Not Required
288,S052,SHP0008,2026-08-05 09:45:00,-16.266333009342134,87.67,76,Online,Uploaded,Not Buffered,0,Not Required
289,S052,SHP0008,2026-08-05 09:50:00,-16.310720025492117,83.26,83,Online,Uploaded,Not Buffered,0,Not Required
290,S052,SHP0008,2026-08-05 09:55:00,-15.996958583591468,77.34,70,Online,Uploaded,Not Buffered,0,Not Required
291,S052,SHP0008,2026-08-05 10:00:00,-16.131645976042133,88.86,89,Online,Uploaded,Not Buffered,0,Not Required
292,S052,SHP0008,2026-08-05 10:05:00,-21.19720037386353,94.76,96,Online,Uploaded,Not Buffered,0,Not Required
293,S052,SHP0008,2026-08-05 10:10:00,-21.235745902777683,75.55,71,Online,Uploaded,Not Buffered,0,Not Required
294,S052,SHP0008,2026-08-05 10:15:00,-20.66015916119159,89.6,71,Online,Uploaded,Not Buffered,0,Not Required
295,S052,SHP0008,2026-08-05 10:20:00,-20.85719380561398,74.36,71,Online,Uploaded,Not Buffered,0,Not Required
296,S052,SHP0008,2026-08-05 10:25:00,-21.27716383810426,90.01,71,Online,Uploaded,Not Buffered,0,Not Required
297,S052,SHP0008,2026-08-05 10:30:00,-20.6401600498267,88.1,96,Online,Uploaded,Not Buffered,0,Not Required
298,S052,SHP0008,2026-08-05 10:35:00,-20.877080191649355,97.61,80,Online,Uploaded,Not Buffered,0,Not Required
299,S052,SHP0008,2026-08-05 10:40:00,-20.674855152464417,73.27,71,Online,Uploaded,Not Buffered,0,Not Required
300,S052,SHP0008,2026-08-05 10:45:00,-20.74814846323056,74.84,75,Online,Uploaded,Not Buffered,0,Not Required
301,S052,SHP0008,2026-08-05 10:50:00,-21.33159800436883,88.33,79,Online,Uploaded,Not Buffered,0,Not Required
302,S052,SHP0008,2026-08-05 10:55:00,-21.224072416078787,91.0,92,Online,Uploaded,Not Buffered,0,Not Required
303,S052,SHP0008,2026-08-05 11:00:00,-20.70108255795069,93.62,88,Online,Uploaded,Not Buffered,0,Not Required
304,S052,SHP0008,2026-08-05 11:05:00,-20.755851893826613,98.99,75,Online,Uploaded,Not Buffered,0,Not Required
305,S052,SHP0008,2026-08-05 11:10:00,-21.00836063758566,87.37,93,Online,Uploaded,Not Buffered,0,Not Required
306,S052,SHP0008,2026-08-05 11:15:00,-20.95306904667649,71.08,99,Online,Uploaded,Not Buffered,0,Not Required
307,S052,SHP0008,2026-08-05 11:20:00,-20.48893404168463,78.98,94,Online,Uploaded,Not Buffered,0,Not Required
308,S009,SHP0009,2026-08-07 10:13:00,4.763371444465668,78.78,72,Online,Uploaded,Not Buffered,0,Not Required
309,S009,SHP0009,2026-08-07 10:18:00,5.218838952468015,73.66,74,Online,Uploaded,Not Buffered,0,Not Required
310,S009,SHP0009,2026-08-07 10:23:00,4.919122939026442,78.23,97,Online,Uploaded,Not Buffered,0,Not Required
311,S009,SHP0009,2026-08-07 10:28:00,4.912927518709112,82.41,86,Online,Uploaded,Not Buffered,0,Not Required
312,S009,SHP0009,2026-08-07 10:33:00,5.439510740794876,90.87,76,Online,Uploaded,Not Buffered,0,Not Required
313,S009,SHP0009,2026-08-07 10:38:00,5.330166539595212,71.75,89,Online,Uploaded,Not Buffered,0,Not Required
314,S009,SHP0009,2026-08-07 10:43:00,5.325403854400255,91.89,88,Online,Uploaded,Not Buffered,0,Not Required
315,S009,SHP0009,2026-08-07 10:48:00,5.522191522861732,85.87,90,Online,Uploaded,Not Buffered,0,Not Required
316,S009,SHP0009,2026-08-07 10:53:00,5.008401536653103,84.51,72,Online,Uploaded,Not Buffered,0,Not Required
317,S009,SHP0009,2026-08-07 10:58:00,5.272781188517985,88.14,92,Online,Uploaded,Not Buffered,0,Not Required
318,S009,SHP0009,2026-08-07 11:03:00,4.875893297362618,99.59,95,Online,Uploaded,Not Buffered,0,Not Required
319,S009,SHP0009,2026-08-07 11:08:00,5.129666540995377,82.81,79,Online,Uploaded,Not Buffered,0,Not Required
320,S009,SHP0009,2026-08-07 11:13:00,4.947942778252926,79.49,97,Online,Uploaded,Not Buffered,0,Not Required
321,S009,SHP0009,2026-08-07 11:18:00,5.038798385997088,87.25,86,Online,Uploaded,Not Buffered,0,Not Required
322,S009,SHP0009,2026-08-07 11:23:00,5.238062810174766,80.62,89,Online,Uploaded,Not Buffered,0,Not Required
323,S009,SHP0009,2026-08-07 11:28:00,4.672711726706611,88.43,74,Online,Uploaded,Not Buffered,0,Not Required
324,S009,SHP0009,2026-08-07 11:33:00,5.836954910274184,85.59,85,Online,Uploaded,Not Buffered,0,Not Required
325,S009,SHP0009,2026-08-07 11:38:00,4.597593047400119,84.93,90,Online,Uploaded,Not Buffered,0,Not Required
326,S009,SHP0009,2026-08-07 11:43:00,4.514324554884907,75.4,95,Online,Uploaded,Not Buffered,0,Not Required
327,S009,SHP0009,2026-08-07 11:48:00,5.463244349400027,76.98,89,Online,Uploaded,Not Buffered,0,Not Required
328,S009,SHP0009,2026-08-07 11:53:00,5.316665077585174,99.38,79,Online,Uploaded,Not Buffered,0,Not Required
329,S009,SHP0009,2026-08-07 11:58:00,5.249647926820862,73.55,70,Online,Uploaded,Not Buffered,0,Not Required
330,S009,SHP0009,2026-08-07 12:03:00,5.251338203705712,88.76,84,Online,Uploaded,Not Buffered,0,Not Required
331,S009,SHP0009,2026-08-07 12:08:00,4.995101290861234,92.12,73,Online,Uploaded,Not Buffered,0,Not Required
332,S009,SHP0009,2026-08-07 12:13:00,4.641098251405667,93.99,76,Online,Uploaded,Not Buffered,0,Not Required
333,S009,SHP0009,2026-08-07 12:18:00,5.03032182327749,82.42,83,Online,Uploaded,Not Buffered,0,Not Required
334,S009,SHP0009,2026-08-07 12:23:00,4.729135315395156,80.49,80,Online,Uploaded,Not Buffered,0,Not Required
335,S009,SHP0009,2026-08-07 12:28:00,5.3900478933671,89.13,95,Online,Uploaded,Not Buffered,0,Not Required
336,S010,SHP0010,2026-08-03 10:28:00,4.941177047399145,86.5,86,Online,Uploaded,Not Buffered,0,Not Required
337,S010,SHP0010,2026-08-03 10:33:00,4.669801121282996,70.18,94,Online,Uploaded,Not Buffered,0,Not Required
338,S010,SHP0010,2026-08-03 10:38:00,4.871445663338803,80.0,91,Online,Uploaded,Not Buffered,0,Not Required
339,S010,SHP0010,2026-08-03 10:43:00,5.16517258171025,91.73,82,Online,Uploaded,Not Buffered,0,Not Required
340,S010,SHP0010,2026-08-03 10:48:00,4.77451017887841,98.8,89,Online,Uploaded,Not Buffered,0,Not Required
341,S010,SHP0010,2026-08-03 10:53:00,4.671111841773428,75.27,96,Online,Uploaded,Not Buffered,0,Not Required
342,S010,SHP0010,2026-08-03 10:58:00,5.097474884596765,95.01,80,Online,Uploaded,Not Buffered,0,Not Required
343,S010,SHP0010,2026-08-03 11:03:00,5.097986628443489,90.17,99,Online,Uploaded,Not Buffered,0,Not Required
344,S010,SHP0010,2026-08-03 11:08:00,4.797222729851548,84.24,99,Online,Uploaded,Not Buffered,0,Not Required
345,S010,SHP0010,2026-08-03 11:13:00,4.811584677752671,89.37,71,Online,Uploaded,Not Buffered,0,Not Required
346,S010,SHP0010,2026-08-03 11:18:00,5.092819974943055,74.66,85,Online,Uploaded,Not Buffered,0,Not Required
347,S010,SHP0010,2026-08-03 11:23:00,4.42076626340107,96.76,84,Online,Uploaded,Not Buffered,0,Not Required
348,S010,SHP0010,2026-08-03 11:28:00,4.4370144902493776,96.88,87,Online,Uploaded,Not Buffered,0,Not Required
349,S010,SHP0010,2026-08-03 11:33:00,4.712622311499025,93.52,84,Online,Uploaded,Not Buffered,0,Not Required
350,S010,SHP0010,2026-08-03 11:38:00,10.241859196002558,71.68,93,Online,Uploaded,Not Buffered,0,Not Required
351,S010,SHP0010,2026-08-03 11:43:00,10.563219673171872,91.75,88,Online,Uploaded,Not Buffered,0,Not Required
352,S010,SHP0010,2026-08-03 11:48:00,9.94650852431008,70.56,87,Online,Uploaded,Not Buffered,0,Not Required
353,S010,SHP0010,2026-08-03 11:53:00,10.732192926529644,93.99,80,Online,Uploaded,Not Buffered,0,Not Required
354,S010,SHP0010,2026-08-03 11:58:00,4.936024588014629,93.87,98,Online,Uploaded,Not Buffered,0,Not Required
355,S010,SHP0010,2026-08-03 12:03:00,4.992393516838924,99.09,72,Online,Uploaded,Not Buffered,0,Not Required
356,S010,SHP0010,2026-08-03 12:08:00,4.598988254144876,95.22,78,Online,Uploaded,Not Buffered,0,Not Required
357,S010,SHP0010,2026-08-03 12:13:00,4.992594745603044,99.51,80,Online,Uploaded,Not Buffered,0,Not Required
358,S010,SHP0010,2026-08-03 12:18:00,4.884536544431945,86.03,90,Online,Uploaded,Not Buffered,0,Not Required
359,S010,SHP0010,2026-08-03 12:23:00,5.129087424135236,87.13,75,Online,Uploaded,Not Buffered,0,Not Required
360,S010,SHP0010,2026-08-03 12:28:00,4.66910762257907,75.62,82,Online,Uploaded,Not Buffered,0,Not Required
361,S010,SHP0010,2026-08-03 12:33:00,5.207738605696469,95.94,73,Online,Uploaded,Not Buffered,0,Not Required
362,S010,SHP0010,2026-08-03 12:38:00,5.613095565201031,79.25,94,Online,Uploaded,Not Buffered,0,Not Required
363,S010,SHP0010,2026-08-03 12:43:00,4.956495940617257,79.43,97,Online,Uploaded,Not Buffered,0,Not Required
364,S010,SHP0010,2026-08-03 12:48:00,5.160684688839576,78.14,71,Online,Uploaded,Not Buffered,0,Not Required
365,S010,SHP0010,2026-08-03 12:53:00,5.276057596684445,84.91,72,Online,Uploaded,Not Buffered,0,Not Required
366,S010,SHP0010,2026-08-03 12:58:00,4.839511811245665,81.15,77,Online,Uploaded,Not Buffered,0,Not Required
367,S010,SHP0010,2026-08-03 13:03:00,5.089636992724167,98.52,96,Online,Uploaded,Not Buffered,0,Not Required
368,S010,SHP0010,2026-08-03 13:08:00,5.005036960312718,85.75,76,Online,Uploaded,Not Buffered,0,Not Required
369,S010,SHP0010,2026-08-03 13:13:00,5.0390704394195325,73.37,75,Online,Uploaded,Not Buffered,0,Not Required
370,S010,SHP0010,2026-08-03 13:18:00,4.690796086457813,71.12,95,Online,Uploaded,Not Buffered,0,Not Required
371,S067,SHP0011,2026-08-07 05:37:00,5.009804069703577,75.71,74,Online,Uploaded,Not Buffered,0,Not Required
372,S067,SHP0011,2026-08-07 05:42:00,5.19919931649818,84.5,99,Online,Uploaded,Not Buffered,0,Not Required
373,S067,SHP0011,2026-08-07 05:47:00,5.580457443118017,85.71,97,Online,Uploaded,Not Buffered,0,Not Required
374,S067,SHP0011,2026-08-07 05:52:00,5.383708330434083,79.82,94,Online,Uploaded,Not Buffered,0,Not Required
375,S067,SHP0011,2026-08-07 05:57:00,5.861272983004623,96.15,94,Online,Uploaded,Not Buffered,0,Not Required
376,S067,SHP0011,2026-08-07 06:02:00,4.69306097484478,99.47,96,Online,Uploaded,Not Buffered,0,Not Required
377,S067,SHP0011,2026-08-07 06:07:00,5.348928254688271,90.3,86,Online,Uploaded,Not Buffered,0,Not Required
378,S067,SHP0011,2026-08-07 06:12:00,5.073336802295341,76.16,74,Online,Uploaded,Not Buffered,0,Not Required
379,S067,SHP0011,2026-08-07 06:17:00,5.875921173287069,83.78,71,Online,Uploaded,Not Buffered,0,Not Required
380,S067,SHP0011,2026-08-07 06:22:00,4.67668068585794,95.94,92,Online,Uploaded,Not Buffered,0,Not Required
381,S067,SHP0011,2026-08-07 06:27:00,4.6641112631276895,70.12,73,Online,Uploaded,Not Buffered,0,Not Required
382,S067,SHP0011,2026-08-07 06:32:00,4.760242941822392,71.32,99,Online,Uploaded,Not Buffered,0,Not Required
383,S067,SHP0011,2026-08-07 06:37:00,4.150441710276077,87.83,97,Online,Uploaded,Not Buffered,0,Not Required
384,S067,SHP0011,2026-08-07 06:42:00,4.789697991327696,80.0,72,Online,Uploaded,Not Buffered,0,Not Required
385,S067,SHP0011,2026-08-07 06:47:00,4.6963469353785205,71.38,98,Online,Uploaded,Not Buffered,0,Not Required
386,S067,SHP0011,2026-08-07 06:52:00,5.060157514590483,92.99,86,Online,Uploaded,Not Buffered,0,Not Required
387,S067,SHP0011,2026-08-07 06:57:00,5.136702390310864,79.37,93,Online,Uploaded,Not Buffered,0,Not Required
388,S067,SHP0011,2026-08-07 07:02:00,5.750468335686355,92.75,88,Online,Uploaded,Not Buffered,0,Not Required
389,S067,SHP0011,2026-08-07 07:07:00,5.38016953527442,96.76,90,Online,Uploaded,Not Buffered,0,Not Required
390,S067,SHP0011,2026-08-07 07:12:00,4.769238537735038,76.02,80,Online,Uploaded,Not Buffered,0,Not Required
391,S067,SHP0011,2026-08-07 07:17:00,4.640634131460657,78.3,79,Online,Uploaded,Not Buffered,0,Not Required
392,S067,SHP0011,2026-08-07 07:22:00,5.196767668602602,93.18,80,Online,Uploaded,Not Buffered,0,Not Required
393,S067,SHP0011,2026-08-07 07:27:00,4.471906717191743,73.53,91,Online,Uploaded,Not Buffered,0,Not Required
394,S067,SHP0011,2026-08-07 07:32:00,5.732583506341742,74.72,74,Online,Uploaded,Not Buffered,0,Not Required
395,S067,SHP0011,2026-08-07 07:37:00,5.471776048288515,70.46,73,Online,Uploaded,Not Buffered,0,Not Required
396,S067,SHP0011,2026-08-07 07:42:00,4.812329739158118,86.79,89,Online,Uploaded,Not Buffered,0,Not Required
397,S067,SHP0011,2026-08-07 07:47:00,4.314746188363649,76.2,73,Online,Uploaded,Not Buffered,0,Not Required
398,S067,SHP0011,2026-08-07 07:52:00,5.541548949666165,86.48,81,Online,Uploaded,Not Buffered,0,Not Required
399,S067,SHP0011,2026-08-07 07:57:00,4.954184061898953,74.25,78,Online,Uploaded,Not Buffered,0,Not Required
400,S067,SHP0011,2026-08-07 08:02:00,5.495126524789384,94.12,92,Online,Uploaded,Not Buffered,0,Not Required
401,S067,SHP0011,2026-08-07 08:07:00,4.3622289364822535,77.34,88,Online,Uploaded,Not Buffered,0,Not Required
402,S067,SHP0011,2026-08-07 08:12:00,4.760249990818491,79.34,72,Online,Uploaded,Not Buffered,0,Not Required
403,S067,SHP0011,2026-08-07 08:17:00,5.002097479887273,80.16,98,Online,Uploaded,Not Buffered,0,Not Required
404,S067,SHP0011,2026-08-07 08:22:00,5.018792237505897,71.52,84,Online,Uploaded,Not Buffered,0,Not Required
405,S067,SHP0011,2026-08-07 08:27:00,4.819973811408302,84.12,70,Online,Uploaded,Not Buffered,0,Not Required
406,S067,SHP0011,2026-08-07 08:32:00,5.249139972938999,71.51,91,Online,Uploaded,Not Buffered,0,Not Required
407,S067,SHP0011,2026-08-07 08:37:00,4.572951828246962,71.61,82,Online,Uploaded,Not Buffered,0,Not Required
408,S067,SHP0011,2026-08-07 08:42:00,4.943048205991483,82.79,0,Offline,Forwarded,Released,1,Recovered
409,S067,SHP0011,2026-08-07 08:47:00,5.04811825268476,75.37,0,Offline,Forwarded,Released,1,Recovered
410,S067,SHP0011,2026-08-07 08:52:00,5.205775533623499,87.88,0,Offline,Forwarded,Released,1,Recovered
411,S067,SHP0011,2026-08-07 08:57:00,5.284645951235556,87.78,0,Offline,Forwarded,Released,1,Recovered
